2015-01-01,"Person close to 100?",ASTUDENT
2015-01-01,"Kind of game or line",PICKUP
2015-01-01,"Belt and hose",CARPARTS
2015-01-01,"Poker declaration",IRAISE
2015-01-01,"Neil Armstrong declaration",THEEAGLEHASLANDED
2015-01-01,"Film critic Jeffrey",LYONS
2015-01-01,"Part of a dovetail joint",TENON
2015-01-01,Sub,HERO
2015-01-01,"Seizure sensors, for short",EEGS
2015-01-01,"What a parent might warn a child to watch out for",THEBOGEYMAN
2015-01-01,"Deviate from one’s path",YAW
2015-01-01,"Bash with a splash",POOLPARTY
2015-01-01,"“___ inglés?”",HABLA
2015-01-01,"Noir alternative",AULAIT
2015-01-01,"Part of a Spanish explorer’s name",DELEON
2015-01-01,"“Funny Girl” composer",STYNE
2015-01-01,"Chutes and ladders locale",WATERPARK
2015-01-01,"Ho Chi Minh City festival",TET
2015-01-01,"1961 Tony winner for Best Musical",BYEBYEBIRDIE
2015-01-01,"Sistine Chapel painting setting",EDEN
2015-01-01,"Antennae, so to speak",EARS
2015-01-01,Charged,RANAT
2015-01-01,"Butterfly, but not a caterpillar",IMAGO
2015-01-01,"Average … or a literal hint to 17-, 26- and 42-Across",PARFORTHECOURSE
2015-01-01,Cave,GROTTO
2015-01-01,Trump,OVERRULE
2015-01-01,"Duke’s transportation?",ATRAIN
2015-01-01,"Game for which it’s helpful to have hands-on experience?",PEEKABOO
2015-01-01,"House work?",ACT
2015-01-01,"Comedian Mort",SAHL
2015-01-01,"Deuce follower",TREY
2015-01-01,Until,UPTO
2015-01-01,Beginning,DAWN
2015-01-01,"“Now ___ shakes my soul”: Sappho",EROS
2015-01-01,"Highest power?",NTH
2015-01-01,"Traveler’s checks, for short?",TSA
2015-01-01,"Not let up in criticism",PILEON
2015-01-01,"Site of a 1953 C.I.A.-directed coup",IRAN
2015-01-01,"Paddle around",CANOE
2015-01-01,"Organlike legume",KIDNEYBEAN
2015-01-01,Function,USE
2015-01-01,"Taxi eschewer, for short",PED
2015-01-01,"Animal shelter animal",STRAY
2015-01-01,"2013 Joaquin Phoenix film",HER
2015-01-01,"Chest compressor, for short",EMT
2015-01-01,"In abundance",GALORE
2015-01-01,Ritzy,SWANK
2015-01-01,Promoted,TOUTED
2015-01-01,"Real imp",HOLYTERROR
2015-01-01,Brio,ELAN
2015-01-01,"Big name in morning radio",OPIE
2015-01-01,"“The Confessions of ___ Turner” (1967 Pulitzer winner)",NAT
2015-01-01,Wallop,PASTE
2015-01-01,"“___, boy!”",HERE
2015-01-01,"Canned food made by Nestlé",ALPO
2015-01-01,"“L.A. Law” actress",DEY
2015-01-01,"Peter Fonda’s role in “Easy Rider”",WYATT
2015-01-01,"___ Lingus",AER
2015-01-01,"TV channel with the slogan “Very Funny”",TBS
2015-01-01,Concern,BEARON
2015-01-01,"Clinton-backed pact",NAFTA
2015-01-01,"“Don’t blame me!”",NOTI
2015-01-01,"Brain-freezing treat",ICEE
2015-01-01,"Sitcom character who curses by shouting “Shazbot!”",MORK
2015-01-01,"Special quality",AURA
2015-01-01,Eats,GRUB
2015-01-01,"“Hedda Gabler” setting",OSLO
2015-01-01,"Org. that’s most likely to appreciate this puzzle?",PGA
2015-01-01,"Sketches, e.g.",ART
2015-01-01,"Short flight",HOP
2015-01-01,"New Year’s ___",EVE
2015-01-01,"Job ad abbr.",EEO
2015-01-02,"One at the head of the class, informally",TEACH
2015-01-02,"“Fearless” star, 2006",JETLI
2015-01-02,"Green yardstick",PAR
2015-01-02,"They may be marked with X’s",ADULTMOVIES
2015-01-02,"Panegyrical lines",ODE
2015-01-02,"What to call a cardinal",HISEMINENCE
2015-01-02,"Shooter for kids",TAW
2015-01-02,"1958 #1 hit composed by Vice President Charles Dawes",ITSALLINTHEGAME
2015-01-02,"Rouge counterpart",NOIR
2015-01-02,Slightly,ATAD
2015-01-02,"Burning sensation?",IRE
2015-01-02,"Stuffed accessories",PINCUSHIONS
2015-01-02,"Pluto, for one",MINORPLANET
2015-01-02,Rats,TATTLETALES
2015-01-02,"Brand maker?",REDHOTPOKER
2015-01-02,"Classic computer game played on a grid",MINESWEEPER
2015-01-02,"Sci-fi narcotic",TEK
2015-01-02,"Leaning column?",OPED
2015-01-02,"10 micronewtons",DYNE
2015-01-02,"Group for people who are feeling blue?",DEMOCRATICPARTY
2015-01-02,"Sierra Leone-to-Burkina Faso dir.",ENE
2015-01-02,Hocus-pocus,LEGERDEMAIN
2015-01-02,"Sportswriter Pasquarelli",LEN
2015-01-02,Living,INEXISTENCE
2015-01-02,"“The proper task of life,” per Nietzsche",ART
2015-01-02,"Modern connection points",PORTS
2015-01-02,"Newbery Medal-winning author Eleanor",ESTES
2015-01-02,"Falafel topper",TAHINI
2015-01-02,"One with paper cuts?",EDITOR
2015-01-02,"Kiwi’s neighbor",AUSSIE
2015-01-02,"Calculator button",CLEAR
2015-01-02,"Code with tags",HTML
2015-01-02,"Mitchell with the platinum album “Blue”",JONI
2015-01-02,"Like 2014 but not 2015",EVEN
2015-01-02,"Salon job",TINT
2015-01-02,"Source of dirty looks",LECH
2015-01-02,"Roman “video”",ISEE
2015-01-02,"Fries things?",POTATOES
2015-01-02,"Disinclined to move",ADAMANT
2015-01-02,"Takes a second?",REWEDS
2015-01-02,"1,000 G’s",MIL
2015-01-02,"It’s a dive",GAINER
2015-01-02,Hearts,PITHS
2015-01-02,"Tagging along",INTOW
2015-01-02,"People’s 1992 Sexiest Man Alive",NOLTE
2015-01-02,"Brunch offering",CREPE
2015-01-02,"High-five request",UPTOP
2015-01-02,Satisfy,SLAKE
2015-01-02,"Comparatively sound",HALER
2015-01-02,"Got by",MADEDO
2015-01-02,"Place where people lived in “How the Other Half Lives”",TENEMENT
2015-01-02,"It might change color",RIPENER
2015-01-02,"Detroit debut of 1927",MODELA
2015-01-02,"Fist-pounding boss, say",TYRANT
2015-01-02,"Be coquettish with",ENTICE
2015-01-02,"Macroeconomics pioneer",KEYNES
2015-01-02,"Women, in pulp fiction",DAMES
2015-01-02,"YouTube upload",CLIP
2015-01-02,"Member of Clinton’s cabinet for all eight years",RENO
2015-01-02,"New ___",AGER
2015-01-02,"Part of 5-Down",TEXT
2015-01-02,"Long-stemmed flower",IRIS
2015-01-02,"There’s not much interest in these nowadays",CDS
2015-01-02,"Best of classic rock",PETE
2015-01-03,Bollix,BOTCH
2015-01-03,"Rough selection?",SEVENIRON
2015-01-03,"1975 Golden Globe winner",RHODA
2015-01-03,"Merry Men member",ALANADALE
2015-01-03,"Marty Robbins’s “___ the Lucky One”",AINTI
2015-01-03,"One doing 40+?",FULLTIMER
2015-01-03,"Speech closing?",IFY
2015-01-03,"They’re laid down in shipyards",KEELS
2015-01-03,"Notice after the expiration date?",OBIT
2015-01-03,"“Uh, yeah!”",NODOUBT
2015-01-03,"___ Rebellion (colonial uprising)",BACONS
2015-01-03,"Just for Men target",GRAY
2015-01-03,Incidentally,BYTHEBY
2015-01-03,"Auntie Mame’s secretary",AGNES
2015-01-03,"Rear of a disco?",BOOTY
2015-01-03,"“___ Jeunes de Paris” (recurring “S.N.L.” sketch)",LES
2015-01-03,"Munchie often dipped in marinara",MOZZARELLASTICK
2015-01-03,"Info for air traffic control",ETA
2015-01-03,"Like some carpets and autumn leaves",PILED
2015-01-03,"Classic Harlem ballroom, with “the”",SAVOY
2015-01-03,"Feature of many a convertible or Jeep",SOFTTOP
2015-01-03,Hinge,RELY
2015-01-03,"“The Return of Doctor X” star, 1939",BOGART
2015-01-03,"Poet Howard who wrote “A Primer of the Daily Round”",NEMEROV
2015-01-03,"Aéroports de Paris manages it",ORLY
2015-01-03,"Kofi Annan’s home",GHANA
2015-01-03,"Before now",AGO
2015-01-03,"Ball carriers",TOYSTORES
2015-01-03,"Completely fixed",REDID
2015-01-03,"Its last model was the 1941 Skylark",HUPMOBILE
2015-01-03,"Dean’s “East of Eden” role",TRASK
2015-01-03,"Eschewing a higher calling?",ATHEISTIC
2015-01-03,"Maker of iComfort",SERTA
2015-01-03,"Crossword, e.g.",BRAINGAME
2015-01-03,"“Oops, that had escaped me”",OHIFORGOT
2015-01-03,"Boxer-turned-sitcom star",TONYDANZA
2015-01-03,"Setting for Twins games: Abbr.",CDT
2015-01-03,"Traditional three-liner",HAIKU
2015-01-03,"Ejection protection",SAFETYBELT
2015-01-03,"Month in which Creation began, by tradition",ELUL
2015-01-03,"Triple-time dance, in Durango",VALS
2015-01-03,"Size up?: Abbr.",ENL
2015-01-03,"Phillie foe",NAT
2015-01-03,Senselessness,IDIOCY
2015-01-03,"No wuss",RAMBO
2015-01-03,"Liquid part of fat",OLEIN
2015-01-03,“Shoot!”,NERTS
2015-01-03,"Leave shore, perhaps",EBB
2015-01-03,"Cry for attention",OYEZ
2015-01-03,"Test letter?",BETA
2015-01-03,"It’s unfathomable",ABYSS
2015-01-03,"Flat sign",TOLET
2015-01-03,"“Whoa, whoa!”",HOLDONASEC
2015-01-03,Taste,SAPOR
2015-01-03,"Real-time storm tracker",LIVERADAR
2015-01-03,"One concerned with invasive species",ECOLOGIST
2015-01-03,"Liquor with the slogan “West of Expected”",SKYYVODKA
2015-01-03,"Major fault",RIFT
2015-01-03,"Something discounted at a deli?",TARE
2015-01-03,"Argument-ending declaration",SAYSME
2015-01-03,"One with a signature role?",PEN
2015-01-03,"De Klerk succeeded him",BOTHA
2015-01-03,"“In ___?”",OROUT
2015-01-03,"Rosetta Stone figure",GLYPH
2015-01-03,"Trading places",MARTS
2015-01-03,Clench,GRIT
2015-01-03,"Start to ski?",HELI
2015-01-03,"“Vous,” informally",TOI
2015-01-03,"Special delivery figs.?",OBS
2015-01-03,"Ahead of, once",ERE
2015-01-04,"The “1” of 1/4",JAN
2015-01-04,"Org. portrayed in “American Hustle”",FBI
2015-01-04,"Conceal, in a way",PALM
2015-01-04,Aloof,OFFISH
2015-01-04,"Subj. that gets into circulation?",ANAT
2015-01-04,"Caterer’s container",URN
2015-01-04,Starters,ATEAM
2015-01-04,Spring,POUNCE
2015-01-04,"Greeting at the door",COMEONIN
2015-01-04,"Daily newspaper feature, informally",XWORD
2015-01-04,Rabelaisian,EARTHY
2015-01-04,"Signs from above",OMENS
2015-01-04,"Part of U.N.C.F.",NEGRO
2015-01-04,"“Nobody’s infallible, not even me”",IMONLYHUMAN
2015-01-04,"Literary genre of “David Copperfield” or “Ender’s Game”",BILDUNGSROMAN
2015-01-04,World-weary,BLASE
2015-01-04,"U.K. record label",EMI
2015-01-04,States,SAYS
2015-01-04,"So-called “herb of remembrance”",ROSEMARY
2015-01-04,Jimmy,CROWBAR
2015-01-04,"Serenader, maybe",BEAU
2015-01-04,"Something a chair has",AGENDA
2015-01-04,"“Candid Camera” feature",PRANK
2015-01-04,"To the same extent",ASFAR
2015-01-04,"What a hippie lives in?",THENOW
2015-01-04,"Takes to court",ARRAIGNS
2015-01-04,"Novelist Frank who wrote “The Octopus”",NORRIS
2015-01-04,"She, in Brazil",ELA
2015-01-04,"Hipster beer, for short",PBR
2015-01-04,"Most IRT lines in the Bronx, e.g.",ELS
2015-01-04,"Cry of discovery",OHO
2015-01-04,"___ cotta",TERRA
2015-01-04,"Like smoothie fruit",PUREED
2015-01-04,"Rocker Weymouth of the Talking Heads",TINA
2015-01-04,"Title song question in Disney’s “Frozen”",DOYOUWANTTOBUILDASNOWMAN
2015-01-04,"___ jacket",ETON
2015-01-04,Abalone,SEAEAR
2015-01-04,"Southern African desert",NAMIB
2015-01-04,"You can bank on it",ATM
2015-01-04,"Bygone French coin",ECU
2015-01-04,"Foreign policy grp.",NSC
2015-01-04,"Window units, briefly",ACS
2015-01-04,"___ Stark, Oona Chaplin’s “Game of Thrones” role",TALISA
2015-01-04,"Friend’s couch, perhaps",CRASHPAD
2015-01-04,"Stuffed Jewish dish",KISHKA
2015-01-04,"Leslie of “Gigi” and “Lili”",CARON
2015-01-04,"Singer Mann",AIMEE
2015-01-04,"“Tom ___” (#1 Kingston Trio hit)",DOOLEY
2015-01-04,Reclined,LAIN
2015-01-04,"Sang like Ella",SCATTED
2015-01-04,"What may eat you out of house and home?",TERMITES
2015-01-04,Hon,DOLL
2015-01-04,"37-Across, informally",SEZ
2015-01-04,"Some police attire",VESTS
2015-01-04,"Academy Award winner who has played both a U.S. president and God",MORGANFREEMAN
2015-01-04,"Cover subject on Ms. magazine’s debut issue, 1972",WONDERWOMAN
2015-01-04,"Easily bribed",VENAL
2015-01-04,"City burned in Genesis",SODOM
2015-01-04,"___ algebra",LINEAR
2015-01-04,Scope,AMBIT
2015-01-04,"1990s craze",MACARENA
2015-01-04,"Eats up",SNARFS
2015-01-04,"Kitchen gadget",OPENER
2015-01-04,"Free ad, for short",PSA
2015-01-04,"Water carrier",MAIN
2015-01-04,"See 52-Down",DESOTO
2015-01-04,"Like stereotypical TV neighbors",NOSY
2015-01-04,"Application info: Abbr.",SSN
2015-01-04,"Spanish article",LAS
2015-01-04,"Pioneering urbanologist Jane",JACOBS
2015-01-04,"Inability to recall the names of everyday objects",ANOMIA
2015-01-04,"To wit",NAMELY
2015-01-04,Entertainment,FUN
2015-01-04,Elicit,BRINGOUT
2015-01-04,"“Delaware Water Gap” painter George",INNESS
2015-01-04,"Long period of stability ending circa A.D. 180",PAXROMANA
2015-01-04,"Part of Lawrence Welk’s introduction",ATWO
2015-01-04,"Enthusiastic, sociable, confident type, it’s said",LEO
2015-01-04,"Norma Jean, later",MARILYN
2015-01-04,"Certain weanling",FOAL
2015-01-04,"One of a Greek trio",FURY
2015-01-04,"100% guaranteed",INTHEBAG
2015-01-04,"“Kinderszenen” composer",SCHUMANN
2015-01-04,"Exclamation repeated in the Monkees’ TV theme song",HEY
2015-01-04,"Is a mixologist",TENDSBAR
2015-01-04,"Drug also known as Ecstasy",MDMA
2015-01-04,"Big Ten rival of UMich",OSU
2015-01-04,"College sr.’s test",GRE
2015-01-04,"Award for Hunt and Peck",OSCAR
2015-01-04,"Shooters’ org.",NRA
2015-01-04,"Its drafts may be crafts",BREWPUB
2015-01-04,Bothers,IRKS
2015-01-04,"Fourth word in the “Star Wars” prologue",AGO
2015-01-04,"Kind of blue",OPAL
2015-01-04,"Ones holding hands?",WRISTS
2015-01-04,"“Un Ballo in Maschera” aria",ERITU
2015-01-04,"Hesitant start to a question",DAREIASK
2015-01-04,"+ end",ANODE
2015-01-04,“Ooh-la-la!”,SOHOT
2015-01-04,"Cold treat, informally",FROYO
2015-01-04,"With 126-Across, first European to cross the Mississippi",HERNANDO
2015-01-04,Thrills,ELATES
2015-01-04,"Website billed as “the front page of the Internet”",REDDIT
2015-01-04,Clinches,SEWSUP
2015-01-04,"Repast for a late riser",BRUNCH
2015-01-04,"Singer Carly ___ Jepsen",RAE
2015-01-04,"___ favor",POR
2015-01-04,"Good wood for cabinetmaking",ELM
2015-01-04,"Where bombs are bursting, per Francis Scott Key",INAIR
2015-01-04,"“Au contraire!”",NOTSO
2015-01-04,"“Gimme a break!”",AWMAN
2015-01-04,"Quick round of tennis",ONESET
2015-01-04,"Takes on",TACKLES
2015-01-04,"Summers of old?",ABACI
2015-01-04,"President Arthur’s nickname",CHET
2015-01-04,"Feature of much modern architecture",ASYMMETRY
2015-01-04,"Hill or dale",LANDFORM
2015-01-04,"Mama ___",CASS
2015-01-04,"Popular Eastern beverage",RICEWINE
2015-01-04,"Largest state of Brazil",AMAZONAS
2015-01-04,"Deadly viper",ADDER
2015-01-04,"Suffix with hotel",IER
2015-01-04,"Container in a 34-Down",ALEGLASS
2015-01-04,"Place to kick your feet up",OTTOMAN
2015-01-04,"Solid rock center?",ASA
2015-01-04,"Very much",EVERSO
2015-01-04,"___ thruster (NASA system)",ION
2015-01-04,"Wanders (around)",TRAMPS
2015-01-04,"Traveling around the holidays, maybe",ORDEAL
2015-01-04,"New Jersey town next to Fort Lee",LEONIA
2015-01-04,"1960s-’80s Pontiac",LEMANS
2015-01-04,Substitute,SWAP
2015-01-04,"Edward Snowden subj.",NSA
2015-01-04,"“Quo Vadis” character",NERO
2015-01-04,Nutty,DAFT
2015-01-04,"Tries to win",VIES
2015-01-04,"You can trip on it",LSD
2015-01-04,Dude,BRO
2015-01-04,"Has the ability to",CAN
2015-01-05,"More achy",SORER
2015-01-05,"Item in a pod",PEA
2015-01-05,"Helpful website feature, for short",FAQS
2015-01-05,"First month of el año",ENERO
2015-01-05,Panorama,VIEW
2015-01-05,"Cousins of ostriches",EMUS
2015-01-05,"Skillful lawyer",LEGALEAGLE
2015-01-05,"Not fatty",LEAN
2015-01-05,"Result of a failed Breathalyzer test, for short",DWI
2015-01-05,"90-degree turn",ELL
2015-01-05,"“Sorry, that ___ happenin’!”",AINT
2015-01-05,Dullards,OAFS
2015-01-05,"Cantankerous fellow",OLDBUZZARD
2015-01-05,"Folklore stories",MYTHS
2015-01-05,"“___ my case”",IREST
2015-01-05,"Crash sound",BAM
2015-01-05,"Clerk on “The Simpsons”",APU
2015-01-05,"“That suits me to ___”",ATEE
2015-01-05,"___ Lemon, “30 Rock” character",LIZ
2015-01-05,"Relative youngster",SPRINGCHICKEN
2015-01-05,"“Now I see!”",AHA
2015-01-05,"Pronoun before “shalt not”",THOU
2015-01-05,"Light brown",TAN
2015-01-05,"Chaney who starred in “The Phantom of the Opera”",LON
2015-01-05,"Duke or duchess",TITLE
2015-01-05,"“Just do it” shoes",NIKES
2015-01-05,"Hard-liner on government spending",BUDGETHAWK
2015-01-05,"Michelin product",TIRE
2015-01-05,"Care for, as a garden",TEND
2015-01-05,"Urging from a dinner host",EAT
2015-01-05,Bonkers,MAD
2015-01-05,"N.Y.C. home of Magrittes and Matisses",MOMA
2015-01-05,Goofball,SILLYGOOSE
2015-01-05,"French yeses",OUIS
2015-01-05,"National gem of Australia",OPAL
2015-01-05,"Word before planet or peace",INNER
2015-01-05,Hankering,ITCH
2015-01-05,Curse,POX
2015-01-05,"Whole ___ (grocery chain)",FOODS
2015-01-05,"Not often",SELDOM
2015-01-05,"Traffic sign with an arrow",ONEWAY
2015-01-05,"Pass along, as a past present",REGIFT
2015-01-05,"Reagan ___ (most of the 1980s)",ERA
2015-01-05,"What an actor plays",ROLE
2015-01-05,"Bacon source",PIG
2015-01-05,"Coral dweller",EEL
2015-01-05,Amazement,AWE
2015-01-05,"“___ Navidad”",FELIZ
2015-01-05,"Open to suggestions",AMENABLE
2015-01-05,"“Roses are red …,” e.g.",QUATRAIN
2015-01-05,"Nine-digit ID",SSN
2015-01-05,"Frankie of the Four Seasons",VALLI
2015-01-05,"“Evil Woman” grp.",ELO
2015-01-05,"Like many Mexicans’ forebears",AZTECAN
2015-01-05,"___-Pei (dog breed)",SHAR
2015-01-05,"One trying to grab a bite at the theater?",DRACULA
2015-01-05,"Girl’s name that’s a Hebrew letter",BETH
2015-01-05,"“Can you ___ in a sentence?” (spelling bee request)",USEIT
2015-01-05,"Area between the two Koreas, for short",DMZ
2015-01-05,"Ready for the rotisserie",SPITTED
2015-01-05,"Not touched, as a boxer",UNHIT
2015-01-05,"Public mention",SHOUTOUT
2015-01-05,"Nightmare for the C.D.C.",PANDEMIC
2015-01-05,"Invader of old Rome",GOTH
2015-01-05,"Work with yarn",KNIT
2015-01-05,"Priest’s robe",ALB
2015-01-05,"Tom ___, onetime Marilyn Monroe co-star",EWELL
2015-01-05,"Robe tied with an obi",KIMONO
2015-01-05,"Like 18 1/2 minutes of the Watergate tapes",ERASED
